,Field_3,Field_4,Field_10,Field_12,Field_13,Field_19,Field_20,Field_21,Field_22,Field_23,Field_27,Field_28,Field_29,namSinh,gioiTinh,Field_36,Field_38,Field_39,Field_41,Field_42,Field_47,Field_50,Field_51,Field_53,Field_54,Field_55,Field_58,Field_59,Field_60,Field_62,Field_63,Field_64,Field_65,Field_66,Field_67,Field_69,Field_70,Field_71,Field_72,Field_73,Field_74,Field_75,Field_76,Field_77
15802,2.0,T1,1.0,G8,1.0,0.0,4510000.0,4.5,1.0,7.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,I,202663.0,0.0,0.62,0.31,0.62,1.0,2190.0,6.0,4.0,6.0
15803,2.0,T1,1.0,G8,1.0,0.0,4013000.0,4.5,1.0,27.0,0.0,0.0,0.0,1.0,FEMALE,HN,0.0,1.0,0.0,0.0,Zezo,1.0,1.0,0.0,VN,YN,0.0,4.0,3.0,I,2.0,1.0,Vùng 1,D,473097.0,0.27,0.08,0.345,0.48,1.0,1796.0,4.0,0.0,4.0
15804,2.0,T1,1.0,G8,1.0,0.0,4473000.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,F,976284.0,0.47,0.6,0.535,0.13,1.0,2897.0,7.0,0.0,4.0
15805,1.0,T1,2.0,G8,1.0,0.0,4259000.0,4.5,1.0,28.0,0.0,175500.0,6.0,0.0,FEMALE,DN,0.0,0.0,1.0,1.0,Two,1.0,1.0,0.0,VN,TA,0.0,4.0,2.0,I,3.0,1.0,Vùng 1,F,67129.0,0.42,0.28,0.15,0.16,1.0,1801.0,6.0,2.0,5.0
15806,2.0,GH,2.0,G8,1.0,0.0,1390000.0,4.5,1.0,11.0,0.0,0.0,0.0,1.0,MALE,DN,0,1.0,1.0,0.0,Zezo,1.0,1.0,0.0,VN,HA,0.0,33.0,2.0,I,3.0,1.0,Vùng 3,I,640446.0,0.34,0.49,0.455,0.41,1.0,721.0,6.0,0.0,5.0
15807,2.0,T1,1.0,G8,1.0,0.0,1150000.0,0.0,1.0,0.0,1150000.0,0.0,12.0,0.0,FEMALE,GD,0,0.0,0.0,0.0,Two,1.0,1.0,0.0,VN,BI,5.0,33.0,31.0,V,4.0,3.0,Vùng 3,F,178919.0,0.0,0.08,-0.46,1.08,1.0,1798.0,3.0,2.0,4.0
15808,2.0,T1,1.0,G8,1.0,0.0,7300000.0,4.5,1.0,0.0,0.0,0.0,3.0,0.0,FEMALE,TN,0.0,1.0,1.0,0.0,Four,1.0,1.0,0.0,VN,BI,0.0,35.0,3.0,I,3.0,1.0,Vùng 2,D,482708.0,0.0,0.74,0.47,-0.68,1.0,726.0,3.0,1.0,5.0
15809,2.0,T1,1.0,G8,1.0,0.0,4473000.0,4.5,1.0,23.0,3750000.0,0.0,0.0,0.0,FEMALE,SV,0.0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,TA,0.0,33.0,3.0,I,2.0,1.0,Vùng 1,E,71644.0,0.33,0.6,0.265,0.31,1.0,-16.0,4.0,0.0,4.0
15810,2.0,T1,1.0,G8,1.0,0.0,745000.0,4.5,1.0,93.0,0.0,0.0,3.0,0.0,FEMALE,DN,0.0,0.0,1.0,1.0,Four,1.0,1.0,0.0,VN,T5,0.0,5.0,2.0,I,5.0,4.0,Vùng 1,C,180540.0,0.67,0.35,0.425,-0.2,1.0,358.0,3.0,2.0,2.0
15811,1.0,GH,1.0,G8,1.0,0.0,3800000.0,4.5,1.0,33.0,0.0,0.0,6.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,TA,0.0,5.0,3.0,I,3.0,2.0,Vùng 2,C,215633.0,0.0,0.41,0.205,0.41,1.0,2168.0,7.0,0.0,7.0
15812,2.0,T1,1.0,G8,1.0,0.0,3286350.0,4.5,1.0,58.0,0.0,0.0,12.0,0.0,MALE,GD,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,TF,2.0,33.0,3.0,I,3.0,2.0,Vùng 1,C,473043.0,0.28,0.12,0.435,0.33,1.0,348.0,5.0,4.0,9.0
15813,2.0,T1,1.0,G2,1.0,0.0,5000000.0,4.5,1.0,158.0,0.0,0.0,0.0,1.0,FEMALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,BD,0.0,26.0,1.0,V,2.0,1.0,"DN đầu tư NN (Vùng 1 có ĐT) {01->09, 15}",C,253210.0,0.83,0.81,0.25,0.71,1.0,3999.0,5.0,1.0,2.0
15814,1.0,GH,2.0,G8,1.0,0.0,4550000.0,4.5,1.0,16.0,0.0,0.0,0.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,H,68561.0,0.0,0.62,0.31,0.62,1.0,1804.0,3.0,0.0,3.0
15815,1.0,GH,1.0,G8,1.0,0.0,3778000.0,4.5,1.0,36.0,0.0,0.0,5.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,TB,0.0,5.0,3.0,I,4.0,3.0,Vùng 3,D,564656.0,0.02,0.39,0.205,0.37,1.0,703.0,4.0,1.0,4.0
15816,2.0,T1,1.0,G8,1.0,0.0,4000000.0,4.5,1.0,10.0,0.0,0.0,0.0,0.0,FEMALE,TN,0.0,0.0,1.0,1.0,One,1.0,1.0,0.0,VN,TM,0.0,5.0,29.0,I,4.0,1.0,Vùng 1,D,471526.0,0.58,0.77,0.79,-0.33,1.0,705.0,6.0,2.0,1.0
15817,2.0,GH,1.0,G8,1.0,0.0,4000000.0,4.5,1.0,25.0,0.0,0.0,12.0,0.0,FEMALE,DN,0.0,1.0,1.0,0.0,Four,1.0,1.0,0.0,VN,TC,0.0,35.0,2.0,I,3.0,3.0,Vùng 3,E,627563.0,0.0,0.08,0.255,0.02,1.0,4001.0,6.0,0.0,8.0
15818,2.0,T1,1.0,G8,1.0,0.0,4932000.0,4.5,1.0,48.0,0.0,0.0,3.0,0.0,FEMALE,GD,0.0,0.0,0.0,0.0,Zezo,1.0,1.0,0.0,VN,BO,0.0,4.0,2.0,I,8.0,1.0,Vùng 1,D,524757.0,0.06,0.93,0.42,-0.08,1.0,1802.0,6.0,2.0,3.0
15819,2.0,T1,1.0,G8,1.0,0.0,3692000.0,4.5,1.0,26.0,0.0,0.0,3.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,4.0,3.0,Vùng 3,G,1028752.0,0.74,0.38,0.56,-0.36,1.0,1069.0,4.0,0.0,4.0
15820,1.0,T1,1.0,G8,1.0,0.0,2771400.0,4.5,1.0,45.0,0.0,0.0,0.0,0.0,FEMALE,NN,0.0,1.0,0.0,1.0,Three,1.0,1.0,0.0,VN,YN,2.0,5.0,2.0,I,5.0,4.0,Vùng 1,G,203862.0,0.39,0.0,0.355,0.05,1.0,1444.0,2.0,0.0,3.0
15821,2.0,GH,1.0,G8,1.0,0.0,4882525.0,4.5,1.0,34.0,0.0,176985.0,12.0,0.0,FEMALE,DN,0.0,1.0,1.0,0.0,Zezo,1.0,1.0,0.0,VN,HZ,0.0,5.0,2.0,I,3.0,1.0,Vùng 1,G,571951.0,0.91,0.88,0.48,0.59,1.0,1438.0,2.0,1.0,0.0
15822,1.0,GH,1.0,G8,1.0,0.0,3970000.0,4.5,1.0,12.0,0.0,0.0,12.0,0.0,FEMALE,DN,0.0,1.0,1.0,0.0,Four,1.0,1.0,0.0,VN,BI,0.0,4.0,3.0,I,3.0,1.0,Vùng 1,D,776554.0,0.05,0.52,0.24,0.14,1.0,2188.0,6.0,1.0,6.0
15823,2.0,T1,1.0,G8,1.0,0.0,1043000.0,4.5,1.0,0.0,0.0,0.0,12.0,0.0,MALE,GD,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,BI,5.0,33.0,31.0,V,5.0,7.0,"DN đầu tư NN (Vùng 1 có ĐT) {01->09, 15}",C,570945.0,0.29,0.05,0.17,-0.24,1.0,3992.0,5.0,2.0,7.0
15824,1.0,GH,1.0,G8,1.0,1.0,1490000.0,4.5,1.0,24.0,0.0,0.0,5.0,0.0,FEMALE,DT,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,AO,0.0,82.0,79.0,III,5.0,7.0,"DN đầu tư NN (Vùng 1 có ĐT) {01->09, 15}",E,444158.0,0.0,0.12,0.06,0.12,1.0,1801.0,5.0,1.0,5.0
15825,2.0,T1,1.0,G8,1.0,0.0,1390000.0,4.5,1.0,0.0,0.0,0.0,12.0,0.0,FEMALE,GD,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,BI,5.0,33.0,31.0,V,2.0,1.0,Vùng 1,G,491087.0,0.66,0.08,0.37,-0.58,1.0,2166.0,4.0,1.0,3.0
15826,2.0,GH,1.0,G8,1.0,0.0,3399000.0,4.5,1.0,0.0,0.0,0.0,12.0,0.0,MALE,GD,0.0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,TB,0.0,4.0,4.0,I,3.0,1.0,Vùng 1,C,444800.0,0.01,0.93,0.635,0.0,1.0,1801.0,1.0,0.0,3.0
15827,1.0,GH,2.0,G8,1.0,0.0,5731000.0,4.5,1.0,17.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,G,1100069.0,0.38,0.85,0.615,0.47,1.0,2176.0,4.0,1.0,4.0
15828,2.0,T1,1.0,G8,1.0,0.0,745000.0,4.5,1.0,42.0,0.0,0.0,12.0,0.0,MALE,GD,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,BI,5.0,33.0,31.0,V,4.0,3.0,Vùng 3,D,565658.0,0.01,0.0,0.005,-0.01,1.0,714.0,3.0,2.0,8.0
15829,2.0,GH,1.0,G8,1.0,1.0,5538000.0,4.5,1.0,19.0,0.0,0.0,6.0,0.0,MALE,DN,0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,BI,0.0,3.0,2.0,I,2.0,2.0,Vùng 1,B,908590.0,0.26,0.28,0.635,0.43,1.0,2913.0,5.0,0.0,2.0
15830,2.0,T1,1.0,G8,1.0,0.0,834000.0,4.5,1.0,24.0,0.0,0.0,12.0,0.0,MALE,GD,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,BI,5.0,33.0,31.0,V,0.0,1.0,Vùng 3,D,187545.0,0.11,0.01,0.06,-0.1,1.0,706.0,1.0,0.0,1.0
15831,1.0,GH,2.0,G8,1.0,0.0,3036000.0,4.5,1.0,32.0,3036000.0,136620.0,36.0,0.0,FEMALE,CH,0.0,1.0,0.0,0.0,Three,1.0,1.0,0.0,VN,HN,0.0,6.0,4.0,I,5.0,7.0,"DN đầu tư NN (Vùng 1 có ĐT) {01->09, 15}",B,562946.0,0.0,0.3,0.15,0.3,1.0,347.0,5.0,0.0,7.0
15832,2.0,T1,1.0,G8,1.0,0.0,5921000.0,4.5,1.0,17.0,0.0,0.0,0.0,1.0,FEMALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,TA,0.0,31.0,26.0,IV,3.0,1.0,Vùng 1,F,674728.0,0.0,0.48,0.6,0.49,1.0,713.0,3.0,1.0,1.0
15833,1.0,T1,1.0,G8,1.0,0.0,1490000.0,4.5,1.0,13.0,0.0,0.0,0.0,0.0,MALE,GD,0,1.0,0.0,1.0,Four,1.0,1.0,0.0,VN,YN,0.0,33.0,3.0,I,4.0,1.0,Vùng 1,B,581771.0,0.0,0.3,0.185,0.08,1.0,716.0,6.0,1.0,8.0
15834,1.0,GH,1.0,G8,1.0,0.0,4500000.0,4.5,1.0,14.0,0.0,0.0,0.0,0.0,MALE,DN,1.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,TH,0.0,5.0,3.0,I,2.0,1.0,Vùng 1,D,1207932.0,0.0,0.62,-0.19,1.62,1.0,709.0,3.0,0.0,3.0
15835,2.0,T1,1.0,G8,1.0,0.0,3124400.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,TF,0.0,5.0,3.0,I,8.0,4.0,Vùng 4,C,883784.0,0.65,0.31,0.48,-0.34,1.0,350.0,3.0,0.0,2.0
15836,1.0,GH,1.0,G8,1.0,0.0,3307000.0,4.5,1.0,36.0,0.0,0.0,12.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,TZ,0.0,5.0,3.0,I,4.0,3.0,Vùng 3,F,460885.0,0.0,0.33,0.165,0.33,1.0,1796.0,7.0,1.0,7.0
15837,2.0,T1,1.0,G8,1.0,0.0,1043000.0,4.5,1.0,123.0,0.0,0.0,3.0,0.0,FEMALE,DN,0.0,1.0,0.0,1.0,Two,1.0,1.0,0.0,VN,YN,0.0,4.0,3.0,I,5.0,1.0,Vùng 2,B,440716.0,0.45,0.12,0.21,-0.1,1.0,1094.0,4.0,2.0,1.0
15838,2.0,T1,1.0,G8,1.0,0.0,1948000.0,4.5,1.0,0.0,1948000.0,87660.0,10.0,0.0,MALE,DN,0.0,0.0,0.0,0.0,Four,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,4.0,3.0,Vùng 3,B,539270.0,0.0,0.27,0.135,0.27,1.0,3278.0,8.0,3.0,2.0
15839,1.0,GH,1.0,G3,1.0,0.0,6308660.0,4.5,1.0,6.0,0.0,0.0,6.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,TF,0.0,33.0,31.0,I,2.0,3.0,Vùng 1,F,381997.0,0.62,0.96,0.2,0.17,1.0,700.0,7.0,1.0,3.0
15840,1.0,GH,1.0,G8,1.0,0.0,5182000.0,4.5,1.0,50.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,0.0,1.0,Zezo,1.0,1.0,0.0,VN,BD,0.0,4.0,29.0,I,2.0,1.0,Vùng 1,C,419812.0,0.0,0.88,0.405,0.12,1.0,336.0,8.0,1.0,0.0
15841,2.0,GH,1.0,G8,1.0,0.0,1300000.0,4.5,1.0,16.0,0.0,0.0,12.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,TL,0.0,4.0,3.0,I,2.0,1.0,Vùng 2,I,456991.0,0.69,0.94,0.32,0.29,1.0,2542.0,4.0,1.0,2.0
15842,1.0,T1,1.0,G8,1.0,4.792,1150000.0,4.5,1.0,12.0,0.0,0.0,0.0,0.0,MALE,DN,0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,TK,5.0,6.0,2.0,I,5.0,7.0,Vùng 1,E,62772.0,0.0,0.48,0.245,0.03,1.0,725.0,4.0,0.0,4.0
15843,1.0,GH,1.0,G8,1.0,0.0,4012500.0,4.5,1.0,7.0,0.0,0.0,0.0,0.0,MALE,CH,0.0,1.0,1.0,0.0,Four,1.0,1.0,0.0,KR,AP,5.0,5.0,4.0,I,8.0,1.0,Vùng 1,G,260186.0,0.32,0.48,0.35,0.58,1.0,704.0,5.0,0.0,3.0
15844,2.0,T1,1.0,G8,1.0,1.0,1490000.0,4.5,1.0,0.0,0.0,0.0,12.0,0.0,FEMALE,DT,0.0,1.0,1.0,1.0,Two,1.0,1.0,0.0,VN,AO,0.0,82.0,79.0,III,3.0,2.0,Vùng 2,D,161534.0,0.0,0.12,0.06,0.12,1.0,359.0,2.0,2.0,2.0
15845,1.0,GH,1.0,G8,1.0,2.06,3069400.0,4.5,1.0,49.0,0.0,0.0,12.0,0.0,FEMALE,HC,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,HB,0.0,6.0,4.0,I,4.0,3.0,Vùng 3,C,187683.0,0.57,0.3,0.435,-0.27,1.0,1443.0,8.0,2.0,5.0
15846,2.0,T1,1.0,G8,1.0,0.0,973000.0,4.5,1.0,12.0,0.0,0.0,12.0,0.0,FEMALE,GD,0.0,0.0,0.0,0.0,Zezo,1.0,1.0,0.0,VN,BI,5.0,33.0,31.0,V,0.0,3.0,Vùng 1,D,568582.0,0.33,0.03,0.18,-0.3,1.0,352.0,4.0,2.0,4.0
15847,2.0,T1,1.0,G8,1.0,0.0,1390000.0,4.5,1.0,3.0,0.0,0.0,0.0,0.0,MALE,DN,0.0,1.0,0.0,1.0,Zezo,1.0,1.0,0.0,CN,BI,0.0,4.0,76.0,I,3.0,4.0,Vùng 2,D,158648.0,0.01,0.85,0.195,-0.04,1.0,1448.0,1.0,0.0,2.0
15848,1.0,GH,1.0,G8,1.0,0.0,894000.0,4.5,1.0,25.0,0.0,0.0,0.0,0.0,MALE,DN,0.0,0.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,HZ,0.0,33.0,31.0,V,2.0,3.0,Vùng 1,D,679220.0,0.42,0.08,0.135,0.71,1.0,1074.0,14.0,5.0,11.0
15849,2.0,T1,1.0,G8,1.0,0.0,3477500.0,4.5,1.0,1.0,0.0,0.0,0.0,0.0,FEMALE,CH,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,TA,0.0,7.0,5.0,I,4.0,3.0,Vùng 3,C,155119.0,0.5,0.35,0.425,-0.15,1.0,701.0,4.0,0.0,4.0
15850,2.0,T1,1.0,G8,1.0,0.0,3284400.0,4.5,1.0,68.0,0.0,285863.0,6.0,0.0,MALE,HC,0.0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,YN,0.0,33.0,1.0,I,8.0,1.0,Vùng 1,F,577705.0,0.98,0.62,0.475,0.44,1.0,709.0,6.0,0.0,8.0
15851,2.0,T1,1.0,G8,1.0,0.0,4696500.0,4.5,1.0,7.0,0.0,0.0,12.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,G,90364.0,0.62,0.69,0.655,0.07,1.0,2534.0,3.0,1.0,2.0
15852,1.0,T1,1.0,G8,1.0,0.0,4260000.0,4.5,1.0,42.0,0.0,168525.0,3.0,0.0,MALE,CN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,HG,5.0,4.0,3.0,I,5.0,2.0,Vùng 4,F,1064032.0,0.09,0.28,0.41,0.39,1.0,1801.0,6.0,2.0,3.0
15853,2.0,T1,1.0,G8,1.0,0.0,4060000.0,4.5,1.0,13.0,0.0,0.0,6.0,0.0,FEMALE,DN,0.0,1.0,0.0,0.0,Four,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,C,472590.0,0.0,0.44,0.22,0.44,1.0,1092.0,1.0,0.0,1.0
15854,2.0,GH,1.0,G8,1.0,0.0,1390000.0,4.5,1.0,2.0,0.0,0.0,6.0,0.0,MALE,GB,0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,JP,BI,0.0,35.0,4.0,IV,4.0,2.0,Vùng 1,G,659418.0,0.6,0.28,0.085,0.27,1.0,2536.0,1.0,1.0,9.0
15855,1.0,GH,1.0,G8,1.0,0.0,7000000.0,4.5,1.0,7.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,TO,0.0,5.0,3.0,I,2.0,1.0,Vùng 1,F,751075.0,0.81,0.91,0.86,0.1,1.0,1072.0,7.0,3.0,7.0
15856,1.0,T1,1.0,G8,1.0,0.0,3677500.0,4.5,1.0,1.0,0.0,0.0,6.0,0.0,MALE,CH,0.0,0.0,1.0,1.0,One,1.0,1.0,0.0,VN,TZ,0.0,5.0,3.0,IV,2.0,2.0,"DN đầu tư NN (Vùng 1 có ĐT) {01->09, 15}",E,163527.0,0.67,0.35,0.76,-0.32,1.0,2172.0,4.0,0.0,4.0
15857,2.0,GH,1.0,G8,1.0,0.0,4300000.0,4.5,1.0,36.0,0.0,0.0,36.0,0.0,FEMALE,DT,0,1.0,1.0,1.0,Three,1.0,1.0,0.0,UK,YN,0.0,5.0,3.0,I,2.0,2.0,Vùng 3,H,496482.0,0.0,0.08,0.105,0.23,1.0,342.0,2.0,3.0,7.0
15858,1.0,T1,2.0,G8,1.0,0.0,894000.0,4.5,1.0,6.0,0.0,0.0,24.0,0.0,MALE,GD,0.0,0.0,1.0,1.0,One,1.0,1.0,0.0,VN,YN,0.0,4.0,33.0,I,3.0,2.0,Vùng 1,F,769978.0,0.0,0.62,0.22,0.39,1.0,705.0,1.0,1.0,8.0
15859,2.0,T1,1.0,G8,1.0,1.0,1490000.0,4.5,1.0,48.0,0.0,0.0,12.0,0.0,MALE,XD,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,AQ,0.0,84.0,81.0,III,4.0,3.0,Vùng 3,D,563921.0,0.0,0.12,0.06,0.12,1.0,3987.0,4.0,1.0,4.0
15860,2.0,GH,2.0,G8,1.0,0.0,3777100.0,4.5,1.0,57.0,0.0,0.0,12.0,0.0,FEMALE,DT,0.0,0.0,1.0,1.0,Four,1.0,1.0,0.0,VN,BO,0.0,4.0,3.0,V,4.0,1.0,Vùng 2,C,224832.0,0.13,0.29,0.815,0.35,1.0,712.0,1.0,1.0,1.0
15861,2.0,GH,1.0,G8,1.0,0.0,5700000.0,4.5,1.0,18.0,0.0,0.0,0.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,One,1.0,1.0,0.0,VN,YN,0.0,5.0,3.0,I,2.0,4.0,Vùng 3,E,776953.0,0.0,0.6,0.01,0.12,1.0,708.0,5.0,1.0,1.0
15862,1.0,T1,1.0,G8,1.0,0.0,4300000.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,FEMALE,GD,0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,HZ,0.0,5.0,4.0,I,2.0,6.0,Vùng 2,I,1118741.0,0.91,0.39,0.06,0.12,1.0,1816.0,13.0,1.0,4.0
15863,1.0,T1,2.0,G8,1.0,0.0,1490000.0,4.5,1.0,137.0,0.0,0.0,6.0,1.0,MALE,TK,0,1.0,0.0,1.0,Zezo,1.0,1.0,0.0,VN,TJ,0.0,4.0,3.0,III,2.0,1.0,Vùng 3,G,225190.0,0.0,0.27,0.785,-0.07,1.0,2185.0,4.0,0.0,6.0
15864,2.0,T1,1.0,G8,1.0,0.0,4696000.0,4.5,1.0,36.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,0.0,1.0,One,1.0,1.0,0.0,VN,AP,0.0,31.0,31.0,I,3.0,1.0,Vùng 3,F,808839.0,0.72,0.49,0.305,-0.26,1.0,3281.0,4.0,0.0,1.0
15865,2.0,T1,1.0,G8,1.0,0.0,1043000.0,4.5,1.0,71.0,0.0,0.0,24.0,0.0,MALE,GD,0.0,0.0,1.0,1.0,One,1.0,1.0,0.0,VN,BO,0.0,33.0,3.0,I,2.0,1.0,Vùng 1,G,204350.0,0.63,0.08,0.245,0.74,1.0,719.0,5.0,2.0,3.0
15866,2.0,T1,1.0,G8,1.0,0.0,10000000.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,TA,0.0,5.0,3.0,I,2.0,1.0,Vùng 1,F,974221.0,0.52,0.96,0.74,0.44,1.0,1798.0,7.0,1.0,3.0
15867,2.0,T1,1.0,G8,1.0,0.0,2834000.0,4.5,1.0,36.0,0.0,0.0,0.0,0.0,MALE,DN,0,1.0,1.0,1.0,Four,1.0,1.0,0.0,VN,YN,0.0,35.0,3.0,I,4.0,6.0,Vùng 1,E,1038561.0,0.0,0.08,0.78,0.08,1.0,1800.0,6.0,1.0,6.0
15868,2.0,T1,1.0,G8,1.0,2.06,2256540.0,4.5,1.0,30.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Three,1.0,1.0,0.0,VN,YN,2.0,6.0,3.0,I,8.0,1.0,"DN đầu tư NN (Vùng 1 có ĐT) {01->09, 15}",I,380510.0,0.44,0.8,0.725,0.55,1.0,341.0,3.0,1.0,0.0
15869,1.0,T1,1.0,G8,1.0,0.0,5250000.0,4.5,1.0,12.0,0.0,0.0,6.0,0.0,MALE,DN,0.0,1.0,0.0,0.0,Four,1.0,1.0,0.0,TW,YN,0.0,4.0,31.0,I,3.0,1.0,Vùng 1,C,776953.0,0.57,0.03,0.245,0.12,1.0,4016.0,4.0,0.0,3.0
15870,2.0,T1,1.0,G8,1.0,0.0,4470000.0,4.5,1.0,38.0,0.0,0.0,0.0,0.0,FEMALE,DN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,6.0,5.0,"DN đầu tư NN (Vùng 2 có ĐT) {10->14, 16, 19->23, 25, 29}",E,960366.0,0.01,0.6,0.305,0.59,1.0,714.0,6.0,3.0,6.0
15871,1.0,GH,3.0,G8,1.0,0.0,3808000.0,4.5,1.0,29.0,3808000.0,171360.0,12.0,0.0,FEMALE,DN,0.0,1.0,0.0,0.0,Zezo,1.0,1.0,0.0,VN,YN,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,E,202525.0,0.0,0.41,0.205,0.41,1.0,2176.0,4.0,0.0,2.0
15872,2.0,T1,1.0,G8,1.0,0.0,4473000.0,4.5,1.0,0.0,0.0,0.0,0.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,Three,1.0,1.0,0.0,VN,TU,0.0,5.0,3.0,I,2.0,1.0,Vùng 1,E,714692.0,0.57,0.6,0.585,0.03,1.0,709.0,4.0,0.0,4.0
15873,2.0,T1,1.0,G8,1.0,0.0,2107140.0,4.5,1.0,28.0,0.0,0.0,3.0,0.0,MALE,TN,0.0,0.0,0.0,0.0,Zezo,1.0,1.0,0.0,VN,BO,2.0,35.0,33.0,II,4.0,3.0,Vùng 3,G,441552.0,0.2,0.27,0.235,0.07,1.0,1798.0,3.0,0.0,3.0
15874,1.0,GH,1.0,G8,1.0,0.0,3500000.0,4.5,1.0,12.0,0.0,0.0,12.0,0.0,MALE,GD,0,1.0,1.0,1.0,One,1.0,1.0,0.0,DE,QW,0.0,5.0,2.0,I,3.0,1.0,Vùng 1,I,255251.0,0.64,0.32,0.06,0.22,1.0,334.0,7.0,3.0,2.0
15875,2.0,T1,1.0,G8,1.0,0.0,1300000.0,4.5,1.0,0.0,0.0,0.0,12.0,0.0,MALE,GD,0.0,0.0,0.0,0.0,Zezo,1.0,1.0,0.0,VN,BI,5.0,33.0,31.0,V,5.0,7.0,"DN đầu tư NN (Vùng 1 có ĐT) {01->09, 15}",D,447791.0,0.64,0.08,0.36,-0.56,1.0,1810.0,3.0,1.0,3.0
15876,1.0,T1,1.0,G8,1.0,0.0,6854000.0,4.5,1.0,0.0,0.0,0.0,12.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,Three,1.0,1.0,0.0,DL,TI,0.0,4.0,2.0,I,2.0,1.0,Vùng 1,C,869984.0,0.43,0.08,0.535,-0.32,1.0,1064.0,2.0,0.0,5.0
15877,1.0,GH,1.0,G8,1.0,0.0,3965955.0,4.5,1.0,7.0,0.0,0.0,0.0,0.0,MALE,DN,0.0,1.0,1.0,1.0,Zezo,1.0,1.0,0.0,SG,YN,0.0,4.0,2.0,I,3.0,2.0,Vùng 2,G,359837.0,0.0,0.43,0.215,0.43,1.0,3271.0,7.0,3.0,7.0
